"PickupTime","PickupTimeUTC","CreatedTime","CreatedTimeUTC","ScheduledTime","ScheduledTimeUTC","Location","OrderID","Channel","Status","ReceiptID","Type","Voucher","Payment","PaymentAmount","Rebate","Note","ServiceCharge","DeliveryCost","DiscountTotal","Tip","DriverTip","SubTotal","Brands","ChannelLink","Tax","VAT","FailureMessage","IsTestOrder"
"2023-08-15 15:59:37+0200","2023-08-15 13:59:37","2023-08-15 15:41:11+0200","2023-08-15 13:41:11","","","Alicante - Periodista Rodolfo Salazar","3ACEF","Uber Eats","DELIVERED","4","DELIVERY","","ONLINE",24.4,0.0,"Contacts: +34 910 78 09 61#514 23 397/Customer name: Broddy B.",0.0,0.0,-7.0,0.0,0.0,31.4,"","Uber Eats",0.0,2.22,"","False"
"2023-08-15 15:37:53+0200","2023-08-15 13:37:53","2023-08-15 15:29:05+0200","2023-08-15 13:29:05","","","Alicante - Periodista Rodolfo Salazar","986","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",14.7,0.0,"Order code: AWMUQFNN/Order pick_up_code: 986/",0.0,0.0,0.0,0.0,0.0,14.7,"","Glovo",0.0,0.0,"","False"
"2023-08-15 15:17:45+0200","2023-08-15 13:17:45","2023-08-15 15:11:28+0200","2023-08-15 13:11:28","","","Alicante - Bazan","AQ1XJTKT","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",15.3,0.0,"Order code: AQ1XJTKT/Order pick_up_code: 295/",0.0,0.0,0.0,0.0,0.0,15.3,"","Glovo",0.0,0.0,"","False"
"2023-08-15 15:12:04+0200","2023-08-15 13:12:04","2023-08-15 14:57:10+0200","2023-08-15 12:57:10","","","Alicante - Periodista Rodolfo Salazar","134521212","Just Eat","DELIVERED","2","DELIVERY","","CARD",111.29,0.0,"",0.0,1.99,0.0,0.0,0.0,109.3,"","Just Eat",0.0,9.93,"","False"
"2023-08-15 15:09:10+0200","2023-08-15 13:09:10","2023-08-15 14:49:22+0200","2023-08-15 12:49:22","","","Alicante - Bazan","8E34F","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",33.8,0.0,"Customer notes: Please check order contents are correct./Contacts: +34 910 78 09 61#445 46 074/Customer name: Álvaro S.",0.0,0.0,-7.0,0.0,0.0,40.8,"","Uber Eats",0.0,3.07,"","False"
"2023-08-15 15:08:50+0200","2023-08-15 13:08:50","2023-08-15 14:49:35+0200","2023-08-15 12:49:35","","","Alicante - Bazan","D0717","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",28.3,0.0,"Contacts: +34 910 78 09 61#024 32 036/Customer name: Jorge Q.",0.0,0.0,-7.0,0.0,0.0,35.3,"","Uber Eats",0.0,2.57,"","False"
"2023-08-15 14:17:53+0200","2023-08-15 12:17:53","2023-08-15 13:59:27+0200","2023-08-15 11:59:27","","","Alicante - Periodista Rodolfo Salazar","971D7","Uber Eats","DELIVERED","1","DELIVERY","","ONLINE",27.3,0.0,"Contacts: +34 910 78 09 61#848 94 753/Customer name: Victor Manuel B.",0.0,0.0,-7.0,0.0,0.0,34.3,"","Uber Eats",0.0,2.47,"","False"
"2023-08-14 23:25:16+0200","2023-08-14 21:25:16","2023-08-14 23:11:17+0200","2023-08-14 21:11:17","","","Alicante - Periodista Rodolfo Salazar","134505834","Just Eat","DELIVERED","7","DELIVERY","","CARD",32.39,0.0,"",0.0,1.99,0.0,0.0,0.0,30.4,"","Just Eat",0.0,2.77,"","False"
"2023-08-14 23:04:18+0200","2023-08-14 21:04:18","2023-08-14 22:40:19+0200","2023-08-14 20:40:19","","","Alicante - Bazan","C73BA","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",23.9,0.0,"Contacts: +34 910 78 09 61#851 41 212/Customer name: Juliet C.",0.0,0.0,-7.0,0.0,0.0,30.9,"","Uber Eats",0.0,2.17,"","False"
"2023-08-14 22:53:09+0200","2023-08-14 20:53:09","2023-08-14 22:40:51+0200","2023-08-14 20:40:51","","","Alicante - Bazan","AUMABPLG","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",14.5,0.0,"Order code: AUMABPLG/Order pick_up_code: 249/",0.0,0.0,0.0,0.0,0.0,14.5,"","Glovo",0.0,0.0,"","False"
"2023-08-14 22:48:58+0200","2023-08-14 20:48:58","2023-08-14 22:33:31+0200","2023-08-14 20:33:31","","","Alicante - Bazan","A21J4QC1","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",29.1,0.0,"Order code: A21J4QC1/Order pick_up_code: 326/",0.0,0.0,0.0,0.0,0.0,29.1,"","Glovo",0.0,0.0,"","False"
"2023-08-14 22:47:46+0200","2023-08-14 20:47:46","2023-08-14 22:36:47+0200","2023-08-14 20:36:47","","","Alicante - Bazan","ADWC3L1B","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",8.5,0.0,"Order code: ADWC3L1B/Order pick_up_code: 696/",0.0,0.0,0.0,0.0,0.0,8.5,"","Glovo",0.0,0.0,"","False"
"2023-08-14 22:38:52+0200","2023-08-14 20:38:52","2023-08-14 22:25:40+0200","2023-08-14 20:25:40","","","Alicante - Bazan","ABS6XSRW","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",17.6,0.0,"Order code: ABS6XSRW/Order pick_up_code: 251/",0.0,0.0,0.0,0.0,0.0,17.6,"","Glovo",0.0,0.0,"","False"
"2023-08-14 22:36:41+0200","2023-08-14 20:36:41","2023-08-14 22:16:54+0200","2023-08-14 20:16:54","","","Alicante - Bazan","BCE74","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",16.1,0.0,"Contacts: +34 910 78 09 61#109 28 808/Customer name: Eduardo M.",0.0,0.0,0.0,0.0,0.0,16.1,"","Uber Eats",0.0,1.47,"","False"
"2023-08-14 22:32:19+0200","2023-08-14 20:32:19","2023-08-14 22:13:59+0200","2023-08-14 20:13:59","","","Alicante - Bazan","AZJ1NB3S","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",38.3,0.0,"Allergy info: Las carnes muy hechas por favor/Order code: AZJ1NB3S/Order pick_up_code: 225/",0.0,0.0,0.0,0.0,0.0,38.3,"","Glovo",0.0,0.0,"","False"
"2023-08-14 22:21:41+0200","2023-08-14 20:21:41","2023-08-14 22:00:34+0200","2023-08-14 20:00:34","","","Alicante - Bazan","A1S46BJX","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",62.3,0.0,"Order code: A1S46BJX/Order pick_up_code: 261/",0.0,0.0,0.0,0.0,0.0,62.3,"","Glovo",0.0,0.0,"","False"
"2023-08-14 22:12:19+0200","2023-08-14 20:12:19","2023-08-14 21:54:48+0200","2023-08-14 19:54:48","","","Alicante - Bazan","ADNDB15R","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",65.1,0.0,"Order code: ADNDB15R/Order pick_up_code: 843/",0.0,0.0,0.0,0.0,0.0,65.1,"","Glovo",0.0,0.0,"","False"
"2023-08-14 22:09:01+0200","2023-08-14 20:09:01","2023-08-14 21:58:55+0200","2023-08-14 19:58:55","","","Alicante - Bazan","AVYLEVLL","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",14.0,0.0,"Order code: AVYLEVLL/Order pick_up_code: 874/",0.0,0.0,0.0,0.0,0.0,14.0,"","Glovo",0.0,0.0,"","False"
"2023-08-14 22:07:36+0200","2023-08-14 20:07:36","2023-08-14 21:54:55+0200","2023-08-14 19:54:55","","","Alicante - Bazan","A5GM1E1Z","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",29.4,0.0,"Order code: A5GM1E1Z/Order pick_up_code: 254/",0.0,0.0,0.0,0.0,0.0,29.4,"","Glovo",0.0,0.0,"","False"
"2023-08-14 21:58:15+0200","2023-08-14 19:58:15","2023-08-14 21:32:04+0200","2023-08-14 19:32:04","","","Alicante - Bazan","FA981","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",23.7,0.0,"Contacts: +34 910 78 09 61#186 65 117/Customer name: Daniel A.",0.0,0.0,-7.0,0.0,0.0,30.7,"","Uber Eats",0.0,2.15,"","False"
"2023-08-14 21:52:58+0200","2023-08-14 19:52:58","2023-08-14 21:27:20+0200","2023-08-14 19:27:20","","","Alicante - Bazan","E38C1","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",40.7,0.0,"Contacts: +34 910 78 09 61#631 91 076/Customer name: Blanca F.",0.0,0.0,0.0,0.0,0.0,40.7,"","Uber Eats",0.0,3.69,"","False"
"2023-08-14 21:51:02+0200","2023-08-14 19:51:02","2023-08-14 21:37:02+0200","2023-08-14 19:37:02","","","Alicante - Periodista Rodolfo Salazar","134495882","Just Eat","DELIVERED","6","DELIVERY","","CARD",32.29,0.0,"",0.0,1.99,0.0,0.0,0.0,30.3,"","Just Eat",0.0,2.76,"","False"
"2023-08-14 21:31:15+0200","2023-08-14 19:31:15","2023-08-14 21:20:19+0200","2023-08-14 19:20:19","","","Alicante - Periodista Rodolfo Salazar","328","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",28.3,0.0,"Order code: AGR1JYX3/Order pick_up_code: 328/",0.0,0.0,0.0,0.0,0.0,28.3,"","Glovo",0.0,0.0,"","False"
"2023-08-14 21:20:19+0200","2023-08-14 19:20:19","2023-08-14 20:58:47+0200","2023-08-14 18:58:47","","","Alicante - Bazan","B9AC1","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",31.9,0.0,"Contacts: +34 910 78 09 61#621 16 390/Customer name: Carlos D.",0.0,0.0,0.0,0.0,0.0,31.9,"","Uber Eats",0.0,2.91,"","False"
"2023-08-14 21:00:55+0200","2023-08-14 19:00:55","2023-08-14 20:49:40+0200","2023-08-14 18:49:40","","","Alicante - Periodista Rodolfo Salazar","664","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",31.0,0.0,"Order code: ALMQX9QZ/Order pick_up_code: 664/",0.0,0.0,0.0,0.0,0.0,31.0,"","Glovo",0.0,0.0,"","False"
"2023-08-14 20:51:01+0200","2023-08-14 18:51:01","2023-08-14 20:37:02+0200","2023-08-14 18:37:02","","","Alicante - Periodista Rodolfo Salazar","134485450","Just Eat","DELIVERED","3","DELIVERY","","CARD",18.99,0.0,"",0.0,1.99,0.0,0.0,0.0,17.0,"","Just Eat",0.0,1.55,"","False"
"2023-08-14 20:45:23+0200","2023-08-14 18:45:23","2023-08-14 20:20:48+0200","2023-08-14 18:20:48","","","Alicante - Bazan","70542","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",25.8,0.0,"Contacts: +34 910 78 09 61#019 50 844/Customer name: Ivan A.",0.0,0.0,-7.0,0.0,0.0,32.8,"","Uber Eats",0.0,2.34,"","False"
"2023-08-14 20:32:05+0200","2023-08-14 18:32:05","2023-08-14 20:22:19+0200","2023-08-14 18:22:19","","","Alicante - Bazan","A1XFENWC","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",22.0,0.0,"Order code: A1XFENWC/Order pick_up_code: 100/",0.0,0.0,0.0,0.0,0.0,22.0,"","Glovo",0.0,0.0,"","False"
"2023-08-14 15:54:25+0200","2023-08-14 13:54:25","2023-08-14 15:35:20+0200","2023-08-14 13:35:20","","","Alicante - Periodista Rodolfo Salazar","BB3E6","Uber Eats","DELIVERED","2","DELIVERY","","ONLINE",33.9,0.0,"Contacts: +34 910 78 09 61#950 19 561/Customer name: jesus M.",0.0,0.0,-7.0,0.0,0.0,40.9,"","Uber Eats",0.0,3.08,"","False"
"2023-08-14 15:39:09+0200","2023-08-14 13:39:09","2023-08-14 15:33:05+0200","2023-08-14 13:33:05","","","Alicante - Bazan","ATVCL1TQ","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",15.1,0.0,"Order code: ATVCL1TQ/Order pick_up_code: 471/",0.0,0.0,0.0,0.0,0.0,15.1,"","Glovo",0.0,0.0,"","False"
"2023-08-14 15:07:00+0200","2023-08-14 13:07:00","2023-08-14 14:43:55+0200","2023-08-14 12:43:55","","","Alicante - Bazan","C5C4A","Uber Eats","ACCEPTED","0","DELIVERY","","ONLINE",23.4,0.0,"Contacts: +34 910 78 09 61#942 67 145/Customer name: Adrián G.",0.0,0.0,0.0,0.0,0.0,23.4,"","Uber Eats",0.0,2.13,"","False"
"2023-08-14 14:59:42+0200","2023-08-14 12:59:42","2023-08-14 14:47:54+0200","2023-08-14 12:47:54","","","Alicante - Bazan","AGYHQ4SR","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",28.9,0.0,"Order code: AGYHQ4SR/Order pick_up_code: 460/",0.0,0.0,0.0,0.0,0.0,28.9,"","Glovo",0.0,0.0,"","False"
"2023-08-14 14:45:32+0200","2023-08-14 12:45:32","2023-08-14 14:28:51+0200","2023-08-14 12:28:51","","","Alicante - Periodista Rodolfo Salazar","089F1","Uber Eats","DELIVERED","1","DELIVERY","","ONLINE",23.2,0.0,"Contacts: +34 910 78 09 61#183 85 292/Customer name: Adela V.",0.0,0.0,-7.0,0.0,0.0,30.2,"","Uber Eats",0.0,2.1,"","False"
"2023-08-14 14:45:29+0200","2023-08-14 12:45:29","2023-08-14 14:38:45+0200","2023-08-14 12:38:45","","","Alicante - Bazan","ANX1H1P2","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",11.7,0.0,"Order code: ANX1H1P2/Order pick_up_code: 082/",0.0,0.0,0.0,0.0,0.0,11.7,"","Glovo",0.0,0.0,"","False"
"2023-08-13 22:59:52+0200","2023-08-13 20:59:52","2023-08-13 22:37:17+0200","2023-08-13 20:37:17","","","Alicante - Periodista Rodolfo Salazar","31BAA","Uber Eats","DELIVERED","11","DELIVERY","","ONLINE",28.9,0.0,"Contacts: +34 910 78 09 61#885 77 320/Customer name: david arturo L.",0.0,0.0,0.0,0.0,0.0,28.9,"","Uber Eats",0.0,2.63,"","False"
"2023-08-13 22:53:36+0200","2023-08-13 20:53:36","2023-08-13 22:43:19+0200","2023-08-13 20:43:19","","","Alicante - Bazan","AJVKLMQS","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",12.9,0.0,"Order code: AJVKLMQS/Order pick_up_code: 324/",0.0,0.0,0.0,0.0,0.0,12.9,"","Glovo",0.0,0.0,"","False"
"2023-08-13 22:47:40+0200","2023-08-13 20:47:40","2023-08-13 22:20:27+0200","2023-08-13 20:20:27","","","Alicante - Bazan","071EC","Uber Eats","DELIVERED","17","DELIVERY","","ONLINE",31.4,0.0,"Customer notes: Please check order contents are correct./Contacts: +34 910 78 09 61#213 47 711/Customer name: Valentina R.",0.0,0.0,0.0,0.0,0.0,31.4,"","Uber Eats",0.0,2.85,"","False"
"2023-08-13 22:42:00+0200","2023-08-13 20:42:00","2023-08-13 22:21:39+0200","2023-08-13 20:21:39","","","Alicante - Periodista Rodolfo Salazar","6428F","Uber Eats","DELIVERED","9","DELIVERY","","ONLINE",15.9,0.0,"Contacts: +34 910 78 09 61#489 48 912/Customer name: María C.",0.0,0.0,0.0,0.0,0.0,15.9,"","Uber Eats",0.0,1.45,"","False"
"2023-08-13 22:38:42+0200","2023-08-13 20:38:42","2023-08-13 22:24:42+0200","2023-08-13 20:24:42","","","Alicante - Periodista Rodolfo Salazar","134454867","Just Eat","DELIVERED","10","DELIVERY","","CARD",26.09,0.0,"",0.0,1.99,0.0,0.0,0.0,24.1,"","Just Eat",0.0,2.19,"","False"
"2023-08-13 22:32:44+0200","2023-08-13 20:32:44","2023-08-13 22:20:40+0200","2023-08-13 20:20:40","","","Alicante - Bazan","ABFCJNQC","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",23.1,0.0,"Order code: ABFCJNQC/Order pick_up_code: 967/",0.0,0.0,0.0,0.0,0.0,23.1,"","Glovo",0.0,0.0,"","False"
"2023-08-13 22:32:39+0200","2023-08-13 20:32:39","2023-08-13 22:21:19+0200","2023-08-13 20:21:19","","","Alicante - Bazan","ARRMT9GQ","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",22.0,0.0,"Order code: ARRMT9GQ/Order pick_up_code: 524/",0.0,0.0,0.0,0.0,0.0,22.0,"","Glovo",0.0,0.0,"","False"
"2023-08-13 22:27:54+0200","2023-08-13 20:27:54","2023-08-13 22:06:23+0200","2023-08-13 20:06:23","","","Alicante - Bazan","F8361","Uber Eats","DELIVERED","16","DELIVERY","","ONLINE",29.2,0.0,"Contacts: +34 910 78 09 61#017 41 133/Customer name: Patricia F.",0.0,0.0,0.0,0.0,0.0,29.2,"","Uber Eats",0.0,2.66,"","False"
"2023-08-13 22:17:12+0200","2023-08-13 20:17:12","2023-08-13 21:58:39+0200","2023-08-13 19:58:39","","","Alicante - Bazan","E43DA","Uber Eats","DELIVERED","15","DELIVERY","","ONLINE",23.4,0.0,"Contacts: +34 910 78 09 61#738 73 324/Customer name: Fele F.",0.0,0.0,0.0,0.0,0.0,23.4,"","Uber Eats",0.0,2.13,"","False"
"2023-08-13 22:04:04+0200","2023-08-13 20:04:04","2023-08-13 21:41:07+0200","2023-08-13 19:41:07","","","Alicante - Periodista Rodolfo Salazar","D9EF1","Uber Eats","DELIVERED","8","DELIVERY","","ONLINE",36.2,0.0,"Contacts: +34 910 78 09 61#056 58 997/Customer name: Adrian P.",0.0,0.0,-7.0,0.0,0.0,43.2,"","Uber Eats",0.0,3.29,"","False"
"2023-08-13 21:50:49+0200","2023-08-13 19:50:49","2023-08-13 21:22:42+0200","2023-08-13 19:22:42","","","Alicante - Periodista Rodolfo Salazar","9136F","Uber Eats","DELIVERED","7","PICKUP","","ONLINE",63.6,0.0,"Contacts: +34 910 78 09 61#107 47 422/Customer name: Fernando B.",0.0,0.0,-7.0,0.0,0.0,70.6,"","Uber Eats",0.0,5.77,"","False"
"2023-08-13 21:31:06+0200","2023-08-13 19:31:06","2023-08-13 21:04:14+0200","2023-08-13 19:04:14","","","Alicante - Periodista Rodolfo Salazar","36022","Uber Eats","DELIVERED","6","DELIVERY","","ONLINE",54.7,0.0,"Customer notes: LA CAPRICHOSA SIN CEBOLLA CRISPY, POR FAVOR./Contacts: +34 910 78 09 61#182 87 984/Customer name: Héctor K.",0.0,0.0,0.0,0.0,0.0,54.7,"","Uber Eats",0.0,4.97,"","False"
"2023-08-13 21:22:37+0200","2023-08-13 19:22:37","2023-08-13 20:58:18+0200","2023-08-13 18:58:18","","","Alicante - Bazan","DBCD9","Uber Eats","DELIVERED","12","DELIVERY","","ONLINE",25.0,0.0,"Contacts: +34 910 78 09 61#676 28 178/Customer name: Juan S.",0.0,0.0,0.0,0.0,0.0,25.0,"","Uber Eats",0.0,2.27,"","False"
"2023-08-13 21:22:08+0200","2023-08-13 19:22:08","2023-08-13 21:15:55+0200","2023-08-13 19:15:55","","","Alicante - Bazan","ACMHY1JL","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",7.7,0.0,"Order code: ACMHY1JL/Order pick_up_code: 057/",0.0,0.0,0.0,0.0,0.0,7.7,"","Glovo",0.0,0.0,"","False"
"2023-08-13 21:19:37+0200","2023-08-13 19:19:37","2023-08-13 21:08:13+0200","2023-08-13 19:08:13","","","Alicante - Bazan","ATRQXMCS","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",29.1,0.0,"Order code: ATRQXMCS/Order pick_up_code: 134/",0.0,0.0,0.0,0.0,0.0,29.1,"","Glovo",0.0,0.0,"","False"
"2023-08-13 21:19:36+0200","2023-08-13 19:19:36","2023-08-13 20:58:01+0200","2023-08-13 18:58:01","","","Alicante - Bazan","201EE","Uber Eats","DELIVERED","11","DELIVERY","","ONLINE",14.5,0.0,"Contacts: +34 910 78 09 61#676 78 136/Customer name: mario G.",0.0,0.0,0.0,0.0,0.0,14.5,"","Uber Eats",0.0,1.32,"","False"
"2023-08-13 21:18:53+0200","2023-08-13 19:18:53","2023-08-13 20:55:50+0200","2023-08-13 18:55:50","","","Alicante - Bazan","D0C05","Uber Eats","DELIVERED","10","DELIVERY","","ONLINE",31.7,0.0,"Contacts: +34 910 78 09 61#111 22 349/Customer name: jordi M.",0.0,0.0,-7.0,0.0,0.0,38.7,"","Uber Eats",0.0,2.88,"","False"
"2023-08-13 21:15:22+0200","2023-08-13 19:15:22","2023-08-13 20:50:18+0200","2023-08-13 18:50:18","","","Alicante - Periodista Rodolfo Salazar","874C6","Uber Eats","DELIVERED","5","DELIVERY","","ONLINE",31.3,0.0,"Contacts: +34 910 78 09 61#133 40 386/Customer name: Roberto S.",0.0,0.0,-7.0,0.0,0.0,38.3,"","Uber Eats",0.0,2.84,"","False"
"2023-08-13 21:15:04+0200","2023-08-13 19:15:04","2023-08-13 20:53:41+0200","2023-08-13 18:53:41","","","Alicante - Bazan","9B02E","Uber Eats","DELIVERED","9","DELIVERY","","ONLINE",26.4,0.0,"Contacts: +34 910 78 09 61#582 86 928/Customer name: Julio D.",0.0,0.0,0.0,0.0,0.0,26.4,"","Uber Eats",0.0,2.4,"","False"
"2023-08-13 21:12:13+0200","2023-08-13 19:12:13","2023-08-13 20:50:53+0200","2023-08-13 18:50:53","","","Alicante - Bazan","38FCD","Uber Eats","DELIVERED","8","DELIVERY","","ONLINE",25.0,0.0,"Contacts: +34 910 78 09 61#205 99 259/Customer name: Jesús M.",0.0,0.0,0.0,0.0,0.0,25.0,"","Uber Eats",0.0,2.28,"","False"
"2023-08-13 20:54:43+0200","2023-08-13 18:54:43","2023-08-13 20:31:19+0200","2023-08-13 18:31:19","","","Alicante - Periodista Rodolfo Salazar","F7C67","Uber Eats","DELIVERED","4","DELIVERY","","ONLINE",34.5,0.0,"Contacts: +34 910 78 09 61#443 05 334/Customer name: Héctor N.",0.0,0.0,-7.0,0.0,0.0,41.5,"","Uber Eats",0.0,3.14,"","False"
"2023-08-13 20:47:37+0200","2023-08-13 18:47:37","2023-08-13 20:34:47+0200","2023-08-13 18:34:47","","","Alicante - Bazan","AWN92RHD","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",26.4,0.0,"Order code: AWN92RHD/Order pick_up_code: 269/",0.0,0.0,0.0,0.0,0.0,26.4,"","Glovo",0.0,0.0,"","False"
"2023-08-13 20:46:01+0200","2023-08-13 18:46:01","2023-08-13 20:35:39+0200","2023-08-13 18:35:39","","","Alicante - Bazan","AGN3VK1H","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",14.2,0.0,"Order code: AGN3VK1H/Order pick_up_code: 823/",0.0,0.0,0.0,0.0,0.0,14.2,"","Glovo",0.0,0.0,"","False"
"2023-08-13 20:38:18+0200","2023-08-13 18:38:18","2023-08-13 20:24:19+0200","2023-08-13 18:24:19","","","Alicante - Periodista Rodolfo Salazar","134427686","Just Eat","DELIVERED","3","DELIVERY","","CARD",18.19,0.0,"",0.0,1.99,0.0,0.0,0.0,16.2,"","Just Eat",0.0,1.47,"","False"
"2023-08-13 20:26:43+0200","2023-08-13 18:26:43","2023-08-13 20:16:08+0200","2023-08-13 18:16:08","","","Alicante - Bazan","A1VBEFWT","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",25.0,0.0,"Order code: A1VBEFWT/Order pick_up_code: 614/",0.0,0.0,0.0,0.0,0.0,25.0,"","Glovo",0.0,0.0,"","False"
"2023-08-13 20:21:28+0200","2023-08-13 18:21:28","2023-08-13 20:21:01+0200","2023-08-13 18:21:01","","","Alicante - Bazan","A91GALHW","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",14.5,0.0,"Order code: A91GALHW/Order pick_up_code: 535/",0.0,0.0,0.0,0.0,0.0,14.5,"","Glovo",0.0,0.0,"","False"
"2023-08-13 15:36:23+0200","2023-08-13 13:36:23","2023-08-13 15:15:18+0200","2023-08-13 13:15:18","","","Alicante - Bazan","D099F","Uber Eats","DELIVERED","2","DELIVERY","","ONLINE",20.2,0.0,"Contacts: +34 910 78 09 61#367 92 355/Customer name: Carlos G.",0.0,0.0,0.0,0.0,0.0,20.2,"","Uber Eats",0.0,1.83,"","False"
"2023-08-13 15:34:31+0200","2023-08-13 13:34:31","2023-08-13 15:28:55+0200","2023-08-13 13:28:55","","","Alicante - Bazan","A1MPC3Z6","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",14.6,0.0,"Order code: A1MPC3Z6/Order pick_up_code: 852/Should include cutlery/",0.0,0.0,0.0,0.0,0.0,14.6,"","Glovo",0.0,0.0,"","False"
"2023-08-13 15:20:54+0200","2023-08-13 13:20:54","2023-08-13 15:07:24+0200","2023-08-13 13:07:24","","","Alicante - Bazan","ADTSPZXL","Glovo","CANCELED","0","DELIVERY","","CARD",41.3,0.0,"Order code: ADTSPZXL/Order pick_up_code: 481/",0.0,0.0,0.0,0.0,0.0,41.3,"","Glovo",0.0,0.0,"","False"
"2023-08-13 15:20:54+0200","2023-08-13 13:20:54","2023-08-13 15:07:42+0200","2023-08-13 13:07:42","","","Alicante - Bazan","ADTSPZXL","Glovo","CANCEL","0","DELIVERY","","CARD",41.3,0.0,"Void order: [676405678]. Reason: [USER_ERROR]",0.0,0.0,0.0,0.0,0.0,41.3,"","Glovo",0.0,0.0,"","False"
"2023-08-13 14:44:28+0200","2023-08-13 12:44:28","2023-08-13 14:30:29+0200","2023-08-13 12:30:29","","","Alicante - Periodista Rodolfo Salazar","134409234","Just Eat","DELIVERED","2","DELIVERY","","CARD",46.99,0.0,"la uno podría ir sin cebolla por favor ",0.0,1.99,0.0,0.0,0.0,45.0,"","Just Eat",0.0,4.1,"","False"
"2023-08-13 14:43:07+0200","2023-08-13 12:43:07","2023-08-13 14:20:03+0200","2023-08-13 12:20:03","","","Alicante - Periodista Rodolfo Salazar","2DEF1","Uber Eats","DELIVERED","1","DELIVERY","","ONLINE",23.7,0.0,"Contacts: +34 910 78 09 61#995 58 673/Customer name: Esteban B.",0.0,0.0,-7.0,0.0,0.0,30.7,"","Uber Eats",0.0,2.15,"","False"
"2023-08-12 23:23:39+0200","2023-08-12 21:23:39","2023-08-12 23:06:48+0200","2023-08-12 21:06:48","","","Alicante - Bazan","53AA4","Uber Eats","DELIVERED","16","DELIVERY","","ONLINE",25.6,0.0,"Contacts: +34 910 78 09 61#329 02 315/Customer name: Laura V.",0.0,0.0,0.0,0.0,0.0,25.6,"","Uber Eats",0.0,2.32,"","False"
"2023-08-12 23:22:11+0200","2023-08-12 21:22:11","2023-08-12 23:05:32+0200","2023-08-12 21:05:32","","","Alicante - Bazan","3F65E","Uber Eats","DELIVERED","15","DELIVERY","","ONLINE",23.2,0.0,"Contacts: +34 910 78 09 61#574 45 525/Customer name: Julio R.",0.0,0.0,-7.0,0.0,0.0,30.2,"","Uber Eats",0.0,2.1,"","False"
"2023-08-12 23:18:41+0200","2023-08-12 21:18:41","2023-08-12 23:07:07+0200","2023-08-12 21:07:07","","","Alicante - Periodista Rodolfo Salazar","520","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",42.1,0.0,"Order code: AW21LX7A/Order pick_up_code: 520/",0.0,0.0,0.0,0.0,0.0,42.1,"","Glovo",0.0,0.0,"","False"
"2023-08-12 23:17:52+0200","2023-08-12 21:17:52","2023-08-12 22:57:08+0200","2023-08-12 20:57:08","","","Alicante - Periodista Rodolfo Salazar","3084D","Uber Eats","DELIVERED","11","DELIVERY","","ONLINE",36.1,0.0,"Customer notes: La hamburguesa el zar sin cebolla por favor, soy alérgica../Contacts: +34 910 78 09 61#944 21 324/Customer name: Carolina R.",0.0,0.0,-7.0,0.0,0.0,43.1,"","Uber Eats",0.0,3.27,"","False"
"2023-08-12 23:12:30+0200","2023-08-12 21:12:30","2023-08-12 23:04:33+0200","2023-08-12 21:04:33","","","Alicante - Bazan","AAHF5E5Z","Glovo","AUTO_FINALIZED","0","DELIVERY","","CARD",11.0,0.0,"Order code: AAHF5E5Z/Order pick_up_code: 921/",0.0,0.0,0.0,0.0,0.0,11.0,"","Glovo",0.0,0.0,"","False"
