"CreatedTime","CreatedTimeUTC","Location","OrderID","Channel","Payment","PaymentAmount","Rebate","DiscountTotal","SubTotal","Tax","VAT","ProductNames","ItemPrice","ItemQuantities"
"2023-11-09 22:30:08+0100","2023-11-09 21:30:08","Alicante - Periodista Rodolfo Salazar","D7F02","Uber Eats","ONLINE",15.1,0.0,0.0,15.1,0.0,1.37,"La Muergana",170,1
"2023-11-09 22:30:08+0100","2023-11-09 21:30:08","Alicante - Periodista Rodolfo Salazar","D7F02","Uber Eats","ONLINE",15.1,0.0,0.0,15.1,0.0,1.37,"Coca-Cola",0,1
"2023-11-09 22:30:08+0100","2023-11-09 21:30:08","Alicante - Periodista Rodolfo Salazar","D7F02","Uber Eats","ONLINE",15.1,0.0,0.0,15.1,0.0,1.37,"Punto menos",0,1
"2023-11-09 22:25:48+0100","2023-11-09 21:25:48","Alicante - Bazan","AVCG7KB7","Glovo","CARD",9.9,0.0,0.0,9.9,0.0,0.0,"Tequeños",990,1
"2023-11-09 22:25:48+0100","2023-11-09 21:25:48","Alicante - Bazan","AVCG7KB7","Glovo","CARD",9.9,0.0,0.0,9.9,0.0,0.0,"Tepuy",0,1
"2023-11-09 22:16:31+0100","2023-11-09 21:16:31","Alicante - Periodista Rodolfo Salazar","139000243","Just Eat","CARD",27.69,0.0,0.0,25.7,0.0,2.34,"Patatas Fritas bacon",770,1
"2023-11-09 22:16:31+0100","2023-11-09 21:16:31","Alicante - Periodista Rodolfo Salazar","139000243","Just Eat","CARD",27.69,0.0,0.0,25.7,0.0,2.34,"La Muergana",1450,1
"2023-11-09 22:16:31+0100","2023-11-09 21:16:31","Alicante - Periodista Rodolfo Salazar","139000243","Just Eat","CARD",27.69,0.0,0.0,25.7,0.0,2.34,"Pan normal",0,1
"2023-11-09 22:16:31+0100","2023-11-09 21:16:31","Alicante - Periodista Rodolfo Salazar","139000243","Just Eat","CARD",27.69,0.0,0.0,25.7,0.0,2.34,"Al punto",0,1
"2023-11-09 22:16:31+0100","2023-11-09 21:16:31","Alicante - Periodista Rodolfo Salazar","139000243","Just Eat","CARD",27.69,0.0,0.0,25.7,0.0,2.34,"Patatas fritas caseras",0,1
"2023-11-09 22:16:31+0100","2023-11-09 21:16:31","Alicante - Periodista Rodolfo Salazar","139000243","Just Eat","CARD",27.69,0.0,0.0,25.7,0.0,2.34,"Una más de ternera gallega",250,1
"2023-11-09 22:16:31+0100","2023-11-09 21:16:31","Alicante - Periodista Rodolfo Salazar","139000243","Just Eat","CARD",27.69,0.0,0.0,25.7,0.0,2.34,"Bacon",100,1
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Custom Burger",950,1
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Salsa Tepuy (dentro burger)",100,1
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Pan normal",0,2
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"BEYOND MEAT en vez de carne",50,1
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Patatas fritas caseras",0,2
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Hamburguesa normal",0,2
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Cebolla Caramelizada",100,1
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Queso Azul",150,1
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Inglesa",1250,1
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Al punto",0,1
"2023-11-09 21:58:53+0100","2023-11-09 20:58:53","Alicante - Periodista Rodolfo Salazar","138998361","Just Eat","CARD",27.99,0.0,0.0,26.0,0.0,2.37,"Sin Extras",0,1
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Mamma mia!",1450,1
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Madurada PUNTO en lugar de carne normal",150,1
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Boniato frito",150,1
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Extra Carne Madurada (dry-aged)",350,1
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Sin Extras",0,2
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Alitas Kentucky (10Und)",1590,1
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Arepa Sifrina",770,1
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Boniato guarnición",250,1
"2023-11-09 21:49:39+0100","2023-11-09 20:49:39","Alicante - Bazan","A346A","Uber Eats","ONLINE",47.1,0.0,0.0,47.1,0.0,4.3,"Asada",0,1
"2023-11-09 21:43:38+0100","2023-11-09 20:43:38","Alicante - Bazan","A1FDL3T1","Glovo","CARD",15.3,0.0,0.0,15.3,0.0,0.0,"Perla Negra",1430,1
"2023-11-09 21:43:38+0100","2023-11-09 20:43:38","Alicante - Bazan","A1FDL3T1","Glovo","CARD",15.3,0.0,0.0,15.3,0.0,0.0,"Pan normal",0,1
"2023-11-09 21:43:38+0100","2023-11-09 20:43:38","Alicante - Bazan","A1FDL3T1","Glovo","CARD",15.3,0.0,0.0,15.3,0.0,0.0,"Al punto",0,1
"2023-11-09 21:43:38+0100","2023-11-09 20:43:38","Alicante - Bazan","A1FDL3T1","Glovo","CARD",15.3,0.0,0.0,15.3,0.0,0.0,"Patatas fritas caseras",0,1
"2023-11-09 21:43:38+0100","2023-11-09 20:43:38","Alicante - Bazan","A1FDL3T1","Glovo","CARD",15.3,0.0,0.0,15.3,0.0,0.0,"Hamburguesa normal",0,1
"2023-11-09 21:43:38+0100","2023-11-09 20:43:38","Alicante - Bazan","A1FDL3T1","Glovo","CARD",15.3,0.0,0.0,15.3,0.0,0.0,"Sin Extras",0,1
"2023-11-09 21:43:38+0100","2023-11-09 20:43:38","Alicante - Bazan","A1FDL3T1","Glovo","CARD",15.3,0.0,0.0,15.3,0.0,0.0,"Salsa de la abuela (Servidas aparte)",100,1
"2023-11-09 21:15:49+0100","2023-11-09 20:15:49","Alicante - Periodista Rodolfo Salazar","383B0","Uber Eats","ONLINE",15.2,0.0,0.0,15.2,0.0,1.38,"Beety Miranda",1270,1
"2023-11-09 21:15:49+0100","2023-11-09 20:15:49","Alicante - Periodista Rodolfo Salazar","383B0","Uber Eats","ONLINE",15.2,0.0,0.0,15.2,0.0,1.38,"Pan normal",0,1
"2023-11-09 21:15:49+0100","2023-11-09 20:15:49","Alicante - Periodista Rodolfo Salazar","383B0","Uber Eats","ONLINE",15.2,0.0,0.0,15.2,0.0,1.38,"Hecha",0,1
"2023-11-09 21:15:49+0100","2023-11-09 20:15:49","Alicante - Periodista Rodolfo Salazar","383B0","Uber Eats","ONLINE",15.2,0.0,0.0,15.2,0.0,1.38,"Mixto de patatas y boniato",150,1
"2023-11-09 21:15:49+0100","2023-11-09 20:15:49","Alicante - Periodista Rodolfo Salazar","383B0","Uber Eats","ONLINE",15.2,0.0,0.0,15.2,0.0,1.38,"Hamburguesa normal",0,1
"2023-11-09 21:15:49+0100","2023-11-09 20:15:49","Alicante - Periodista Rodolfo Salazar","383B0","Uber Eats","ONLINE",15.2,0.0,0.0,15.2,0.0,1.38,"Sin Extras",0,1
"2023-11-09 21:15:49+0100","2023-11-09 20:15:49","Alicante - Periodista Rodolfo Salazar","383B0","Uber Eats","ONLINE",15.2,0.0,0.0,15.2,0.0,1.38,"Salsa de la abuela (Servidas aparte)",100,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Arepa Pelúa",850,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Sin Extras",0,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Boniato guarnición",250,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Asada",0,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Tequemix",990,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Mermelada tomate",0,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Tropichicken",1290,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Lechuga",50,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Hamburguesa normal",0,2
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Pollo a la plancha",0,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Areburger",0,2
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Patatas fritas caseras",0,2
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Custom Burger",950,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"POLLO a la plancha en vez de carne",0,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Tomate",50,1
"2023-11-09 21:02:26+0100","2023-11-09 20:02:26","Alicante - Periodista Rodolfo Salazar","323","Glovo","CARD",46.3,0.0,0.0,46.3,0.0,0.0,"Guacamole",200,1
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"La Muergana",1450,1
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"Pan normal",0,1
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"Hecha",0,1
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"Patatas fritas caseras",0,1
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"Hamburguesa normal",0,1
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"Sin Extras",0,2
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"Arepa Pelúa",850,1
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"Sin guarnicion",0,1
"2023-11-09 20:51:35+0100","2023-11-09 19:51:35","Alicante - Periodista Rodolfo Salazar","062","Glovo","CARD",23.0,0.0,0.0,23.0,0.0,0.0,"Frita",0,1
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"La Muergana",1450,1
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Pan normal",0,3
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Punto menos",0,1
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Patatas fritas caseras",0,3
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Hamburguesa normal",0,3
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Sin Extras",0,3
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Tequeños",990,1
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Tepuy",0,1
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Cheesebacon",1250,1
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Madurada PUNTO en lugar de carne normal",150,1
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Inglesa",1250,1
"2023-11-09 20:35:05+0100","2023-11-09 19:35:05","Alicante - Periodista Rodolfo Salazar","138","Glovo","CARD",50.9,0.0,0.0,50.9,0.0,0.0,"Pollo CRISPY casero",0,1
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Tropichicken",1290,1
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Cebolla Pochada",100,1
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Hamburguesa normal",0,2
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Pollo crispy",0,1
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Pan normal",0,2
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Patatas fritas caseras",0,2
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Perla Negra",1430,1
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Hecha",0,1
"2023-11-09 20:20:13+0100","2023-11-09 19:20:13","Alicante - Bazan","ALLMASXS","Glovo","CARD",28.2,0.0,0.0,28.2,0.0,0.0,"Sin Extras",0,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Tequenutella PL",390,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Caprichosa",1290,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Pan normal",0,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Hecha",0,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Patatas fritas caseras",0,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Hamburguesa normal",0,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Sin Extras",0,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Tequemix",990,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Salsa Tepuy (Servidas aparte)",100,1
"2023-11-09 20:13:43+0100","2023-11-09 19:13:43","Alicante - Bazan","ANCL93UE","Glovo","CARD",27.7,0.0,0.0,27.7,0.0,0.0,"Tepuy",0,1
"2023-11-09 15:41:37+0100","2023-11-09 14:41:37","Alicante - Periodista Rodolfo Salazar","79FA9","Uber Eats","ONLINE",10.8,0.0,-5.0,15.8,0.0,0.98,"Perla Negra",1430,1
"2023-11-09 15:41:37+0100","2023-11-09 14:41:37","Alicante - Periodista Rodolfo Salazar","79FA9","Uber Eats","ONLINE",10.8,0.0,-5.0,15.8,0.0,0.98,"Pan normal",0,1
"2023-11-09 15:41:37+0100","2023-11-09 14:41:37","Alicante - Periodista Rodolfo Salazar","79FA9","Uber Eats","ONLINE",10.8,0.0,-5.0,15.8,0.0,0.98,"Al punto",0,1
"2023-11-09 15:41:37+0100","2023-11-09 14:41:37","Alicante - Periodista Rodolfo Salazar","79FA9","Uber Eats","ONLINE",10.8,0.0,-5.0,15.8,0.0,0.98,"Mixto de patatas y boniato",150,1
"2023-11-09 15:41:37+0100","2023-11-09 14:41:37","Alicante - Periodista Rodolfo Salazar","79FA9","Uber Eats","ONLINE",10.8,0.0,-5.0,15.8,0.0,0.98,"Hamburguesa normal",0,1
"2023-11-09 15:41:37+0100","2023-11-09 14:41:37","Alicante - Periodista Rodolfo Salazar","79FA9","Uber Eats","ONLINE",10.8,0.0,-5.0,15.8,0.0,0.98,"Sin Extras",0,1
"2023-11-09 15:07:32+0100","2023-11-09 14:07:32","Alicante - Periodista Rodolfo Salazar","47BA0","Uber Eats","ONLINE",20.4,0.0,0.0,20.4,0.0,1.86,"Arepa Rumbera Remix",770,1
"2023-11-09 15:07:32+0100","2023-11-09 14:07:32","Alicante - Periodista Rodolfo Salazar","47BA0","Uber Eats","ONLINE",20.4,0.0,0.0,20.4,0.0,1.86,"Sin Extras",0,2
"2023-11-09 15:07:32+0100","2023-11-09 14:07:32","Alicante - Periodista Rodolfo Salazar","47BA0","Uber Eats","ONLINE",20.4,0.0,0.0,20.4,0.0,1.86,"Boniato guarnición",250,2
"2023-11-09 15:07:32+0100","2023-11-09 14:07:32","Alicante - Periodista Rodolfo Salazar","47BA0","Uber Eats","ONLINE",20.4,0.0,0.0,20.4,0.0,1.86,"Frita",0,2
"2023-11-09 15:07:32+0100","2023-11-09 14:07:32","Alicante - Periodista Rodolfo Salazar","47BA0","Uber Eats","ONLINE",20.4,0.0,0.0,20.4,0.0,1.86,"Arepa Sifrina",770,1
"2023-11-09 14:56:48+0100","2023-11-09 13:56:48","Alicante - Periodista Rodolfo Salazar","053","Glovo","CARD",12.9,0.0,0.0,12.9,0.0,0.0,"Caprichosa",1290,1
"2023-11-09 14:56:48+0100","2023-11-09 13:56:48","Alicante - Periodista Rodolfo Salazar","053","Glovo","CARD",12.9,0.0,0.0,12.9,0.0,0.0,"Pan normal",0,1
"2023-11-09 14:56:48+0100","2023-11-09 13:56:48","Alicante - Periodista Rodolfo Salazar","053","Glovo","CARD",12.9,0.0,0.0,12.9,0.0,0.0,"Al punto",0,1
"2023-11-09 14:56:48+0100","2023-11-09 13:56:48","Alicante - Periodista Rodolfo Salazar","053","Glovo","CARD",12.9,0.0,0.0,12.9,0.0,0.0,"Patatas fritas caseras",0,1
"2023-11-09 14:56:48+0100","2023-11-09 13:56:48","Alicante - Periodista Rodolfo Salazar","053","Glovo","CARD",12.9,0.0,0.0,12.9,0.0,0.0,"Hamburguesa normal",0,1
"2023-11-09 14:56:48+0100","2023-11-09 13:56:48","Alicante - Periodista Rodolfo Salazar","053","Glovo","CARD",12.9,0.0,0.0,12.9,0.0,0.0,"Sin Extras",0,1
"2023-11-09 14:19:09+0100","2023-11-09 13:19:09","Alicante - Periodista Rodolfo Salazar","890","Glovo","CARD",14.6,0.0,0.0,14.6,0.0,0.0,"LA UNO",1460,1
"2023-11-09 14:19:09+0100","2023-11-09 13:19:09","Alicante - Periodista Rodolfo Salazar","890","Glovo","CARD",14.6,0.0,0.0,14.6,0.0,0.0,"Pan normal",0,1
"2023-11-09 14:19:09+0100","2023-11-09 13:19:09","Alicante - Periodista Rodolfo Salazar","890","Glovo","CARD",14.6,0.0,0.0,14.6,0.0,0.0,"Madurada HECHA",0,1
"2023-11-09 14:19:09+0100","2023-11-09 13:19:09","Alicante - Periodista Rodolfo Salazar","890","Glovo","CARD",14.6,0.0,0.0,14.6,0.0,0.0,"Patatas fritas caseras",0,1
"2023-11-09 14:19:09+0100","2023-11-09 13:19:09","Alicante - Periodista Rodolfo Salazar","890","Glovo","CARD",14.6,0.0,0.0,14.6,0.0,0.0,"Hamburguesa normal",0,1
"2023-11-09 14:19:09+0100","2023-11-09 13:19:09","Alicante - Periodista Rodolfo Salazar","890","Glovo","CARD",14.6,0.0,0.0,14.6,0.0,0.0,"Sin Extras",0,1
"2023-11-08 22:52:11+0100","2023-11-08 21:52:11","Alicante - Periodista Rodolfo Salazar","A0AB4","Uber Eats","ONLINE",25.6,0.0,0.0,25.6,0.0,2.32,"Caprichosa",1290,1
"2023-11-08 22:52:11+0100","2023-11-08 21:52:11","Alicante - Periodista Rodolfo Salazar","A0AB4","Uber Eats","ONLINE",25.6,0.0,0.0,25.6,0.0,2.32,"Pan normal",0,2
"2023-11-08 22:52:11+0100","2023-11-08 21:52:11","Alicante - Periodista Rodolfo Salazar","A0AB4","Uber Eats","ONLINE",25.6,0.0,0.0,25.6,0.0,2.32,"Hecha",0,2
"2023-11-08 22:52:11+0100","2023-11-08 21:52:11","Alicante - Periodista Rodolfo Salazar","A0AB4","Uber Eats","ONLINE",25.6,0.0,0.0,25.6,0.0,2.32,"Patatas fritas caseras",0,2
"2023-11-08 22:52:11+0100","2023-11-08 21:52:11","Alicante - Periodista Rodolfo Salazar","A0AB4","Uber Eats","ONLINE",25.6,0.0,0.0,25.6,0.0,2.32,"Hamburguesa normal",0,2
"2023-11-08 22:52:11+0100","2023-11-08 21:52:11","Alicante - Periodista Rodolfo Salazar","A0AB4","Uber Eats","ONLINE",25.6,0.0,0.0,25.6,0.0,2.32,"Sin Extras",0,2
"2023-11-08 22:52:11+0100","2023-11-08 21:52:11","Alicante - Periodista Rodolfo Salazar","A0AB4","Uber Eats","ONLINE",25.6,0.0,0.0,25.6,0.0,2.32,"Beety Miranda",1270,1
"2023-11-08 22:39:07+0100","2023-11-08 21:39:07","Alicante - Bazan","0AD6D","Uber Eats","ONLINE",26.1,0.0,0.0,26.1,0.0,2.37,"Arepa Pelúa",850,1
"2023-11-08 22:39:07+0100","2023-11-08 21:39:07","Alicante - Bazan","0AD6D","Uber Eats","ONLINE",26.1,0.0,0.0,26.1,0.0,2.37,"Sin Extras",0,2
"2023-11-08 22:39:07+0100","2023-11-08 21:39:07","Alicante - Bazan","0AD6D","Uber Eats","ONLINE",26.1,0.0,0.0,26.1,0.0,2.37,"Sin guarnicion",0,2
"2023-11-08 22:39:07+0100","2023-11-08 21:39:07","Alicante - Bazan","0AD6D","Uber Eats","ONLINE",26.1,0.0,0.0,26.1,0.0,2.37,"Frita",0,1
"2023-11-08 22:39:07+0100","2023-11-08 21:39:07","Alicante - Bazan","0AD6D","Uber Eats","ONLINE",26.1,0.0,0.0,26.1,0.0,2.37,"Tequeños",990,1
"2023-11-08 22:39:07+0100","2023-11-08 21:39:07","Alicante - Bazan","0AD6D","Uber Eats","ONLINE",26.1,0.0,0.0,26.1,0.0,2.37,"Tepuy",0,1
"2023-11-08 22:39:07+0100","2023-11-08 21:39:07","Alicante - Bazan","0AD6D","Uber Eats","ONLINE",26.1,0.0,0.0,26.1,0.0,2.37,"Arepa Sifrina",770,1
"2023-11-08 22:39:07+0100","2023-11-08 21:39:07","Alicante - Bazan","0AD6D","Uber Eats","ONLINE",26.1,0.0,0.0,26.1,0.0,2.37,"Asada",0,1
